 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
      93;     2483;UR   ;EV     ;   2483;   0.1;  0.1; 1976;    11
      93;     3226;SC   ;CO     ;    743;  -1.0; -1.0; 1978;    11
      93;     6492;SR   ;EV     ;   3266;  -0.3; -0.2; 1987;    12
      93;     6953;UR   ;EV     ;    461;   0.0; -0.1; 1989;    12
      93;     9595;SR   ;EV     ;   2642;   0.3;  0.3; 1997;    10
      93;    10250;SR   ;CO     ;    655;   1.3;  1.3; 1999;     8
      94;     3500;UR   ;EV     ;   3500;   0.3;  0.3; 1979;    11
      94;     7394;SC   ;EV     ;   3894;  -0.2; -0.1; 1991;     4
      94;     9655;SC   ;EV     ;   2261;  -0.2; -0.2; 1997;     7
      94;    11583;SR   ;CO     ;   1928;  -1.5; -1.5; 2003;     5
      95;     3450;SR   ;EV     ;   3450;   0.1;  0.1; 1979;     9
      95;     8213;SC   ;CO     ;   4763;   1.5;  1.5; 1993;     8
      96;     4285;SR   ;EV     ;   4285;   0.3;  0.3; 1983;    11
      96;     6135;SR   ;EV     ;   1850;   0.0; -0.1; 1989;     1
      96;     7015;SC   ;EV     ;    880;  -0.2; -0.1; 1991;     6
      96;     7496;SR   ;EV     ;    481;   0.2;  0.2; 1992;    10
      96;    11327;SC   ;EV     ;   3831;   0.1;  0.0; 2003;     5
      96;    11475;SR   ;CO     ;    148;   0.3;  0.3; 2003;     9
      97;     8021;SC   ;EV     ;   8021;   0.2;  0.1; 1992;     4
      98;     3384;SC   ;CO     ;   3384;  -0.2; -0.2; 1979;     4
      98;     5675;SC   ;EV     ;   2291;  -0.2; -0.2; 1985;     8
      98;     6327;SC   ;CO     ;    652;   0.3;  0.3; 1987;     6
      98;     6595;SC   ;EV     ;    268;  -0.2; -0.2; 1988;     3
      98;     6990;SR   ;EV     ;    395;   0.8;  0.7; 1989;     4
      98;     7150;SC   ;EV     ;    160;  -0.2; -0.1; 1989;     9
      98;     7243;SC   ;CO     ;     93;   0.5;  0.5; 1989;    12
      98;    10968;UR   ;EV     ;   3725;   0.1;  0.1; 2000;     4
      98;    13791;UR   ;EV     ;   2823;      ;     ; 2011;    12
      99;     7030;SR   ;EV     ;   7030;  -0.1; -0.1; 1989;     7
      99;     8705;SR   ;EV     ;   1675;   0.2;  0.2; 1994;     7
      99;     9424;UR   ;CO     ;    719;   0.1;  0.1; 2000;     5
      99;     9636;SC   ;EV     ;    212;   0.1;  0.2; 2000;    12
      99;    12183;SR   ;EV     ;   2547;   0.3;  0.3; 2008;     2
      99;    13578;UR   ;CO     ;   1395;      ;     ; 2011;    12
     100;     1415;UR   ;EV     ;   1415;  -0.2; -0.2; 1973;    11
     100;     6232;UR   ;EV     ;   4817;   0.0;  0.1; 1987;     3
     100;     8211;SR   ;CO     ;   1979;  -1.5; -1.5; 1992;    12
     100;    13934;SC   ;CO     ;   5723;  -0.8; -0.8; 2009;     3
     101;     4977;SR   ;EV     ;   4977;   0.2;  0.2; 1983;    11
     102;     5809;SR   ;EV     ;   5809;  -1.2; -1.2; 1985;    12
     102;     6956;SR   ;EV     ;   1147;   1.2;  1.2; 1989;     2
     103;     8321;SR   ;EV     ;   8321;   0.1;  0.1; 1996;    11
     104;     2269;SR   ;CO     ;   2269;  -1.0; -1.0; 1976;     4
     104;     3666;SR   ;EV     ;   1397;   0.3;  0.3; 1980;     2
     104;     7565;SR   ;EV     ;   3899;  -0.4; -0.3; 1990;    10
     104;    10419;SC   ;EV     ;   2854;   0.1;  0.0; 1998;     9
     105;     1633;SC   ;EV     ;   1633;   0.2;  0.2; 1975;     7
     106;     8619;SC   ;EV     ;   8619;  -0.1;  0.0; 1995;     5
     107;     3908;UR   ;CO     ;   3908;   0.2;  0.2; 1982;    11
     107;     5748;SC   ;CO     ;   1840;   0.2;  0.3; 1988;     2
     107;     7577;SR   ;EV     ;   1829;  -0.3; -0.3; 1993;     4
     108;     1737;SR   ;EV     ;   1737;  -0.2; -0.1; 1974;    10
     108;     5880;SC   ;EV     ;   4143;   0.1;  0.1; 1986;    11
     108;     6392;SC   ;CO     ;    512;  -0.5; -0.5; 1988;     5
     109;      367;SC   ;EV     ;    367;  -0.2; -0.2; 1971;     1
     109;     6162;SC   ;CO     ;   5795;  -1.5; -1.5; 1986;    11
     109;     9196;UR   ;EV     ;   3034;  -0.1; -0.1; 1995;     3
     110;     1966;SC   ;EV     ;   1966;   0.0;  0.0; 1975;     5
     111;     3127;SR   ;EV     ;   3127;  -0.2; -0.2; 1978;     8
     111;     4546;UR   ;EV     ;   1419;  -0.6; -0.6; 1982;     7
     111;     6999;SC   ;CO     ;   2453;   1.5;  1.5; 1989;     5
     111;     7545;SR   ;EV     ;    546;   0.3;  0.3; 1990;    12
     111;     8630;SC   ;EV     ;   1085;  -0.1; -0.1; 1994;     1
     112;     7408;SC   ;EV     ;   7408;   0.1;  0.1; 1991;     2
     112;     7703;UR   ;EV     ;    295;   0.6;  0.6; 1991;    12
     112;     8041;SR   ;EV     ;    338;  -0.9; -0.9; 1992;    11
     112;    13257;SR   ;EV     ;   5216;   0.9;  0.9; 2007;     3
     113;      850;SR   ;EV     ;    850;   0.1;  0.1; 1972;     5
     113;     1288;SC   ;EV     ;    438;   0.1;  0.1; 1973;     7
     113;     3539;SR   ;CO     ;   2251;   0.2;  0.2; 1979;    10
     113;     4134;SR   ;EV     ;    595;  -0.3; -0.3; 1981;     6
     113;    10171;SC   ;EV     ;   6037;   0.1;  0.1; 1998;    12
     113;    10808;SR   ;EV     ;    637;   0.2;  0.2; 2000;    10
     114;     3012;SR   ;CO     ;   3012;   0.2;  0.3; 1980;     6
     114;     3749;SC   ;EV     ;    737;   0.1;  0.0; 1982;     7
     114;     9082;UR   ;CO     ;   5333;   0.6;  0.6; 1997;     5
     114;    14352;UR   ;CO     ;   5270;      ;     ; 2011;    12
     115;      541;SR   ;EV     ;    541;   0.1;  0.1; 1971;     6
     115;     2282;SC   ;EV     ;   1741;   0.1;  0.1; 1976;     3
     115;     2950;SC   ;EV     ;    668;  -0.2; -0.1; 1978;     1
     115;     7432;UR   ;CO     ;   4482;   0.1;  0.1; 1990;     5
     115;    14493;UR   ;CO     ;   7061;   0.1;  0.1; 2009;     9
     116;     9839;SR   ;EV     ;   9839;   0.7;  0.7; 1997;     6
     116;    10356;SC   ;EV     ;    517;   0.1;  0.0; 1998;    12
