 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
      17;     4072;SC   ;CO     ;   1436;  -0.2; -0.2; 1981;     3
      17;     5191;SR   ;EV     ;   1119;   0.1;  0.1; 1984;     8
      17;     9762;SR   ;EV     ;   4571;  -0.1; -0.1; 1998;     5
      18;      281;SC   ;EV     ;    281;   0.2;  0.2; 1970;    10
      18;     5234;SR   ;EV     ;   4953;  -0.1; -0.1; 1985;     9
      19;     8960;SR   ;EV     ;   8960;  -0.2; -0.2; 1994;    10
      20;     5235;SC   ;EV     ;   5235;   0.1;  0.1; 1985;     3
      20;     7916;SC   ;CO     ;   2681;   1.3;  1.2; 1992;    12
      20;     8693;SR   ;EV     ;    777;   0.3;  0.3; 1995;     2
      20;     9666;SC   ;EV     ;    973;  -0.3; -0.2; 1998;     3
      21;     7216;SR   ;CO     ;   7216;  -1.2; -1.2; 1990;     3
      21;     7291;SC   ;EV     ;     75;  -0.3; -0.3; 1990;     6
      21;    12289;SC   ;EV     ;   4998;   0.3;  0.3; 2005;    10
      23;     1288;SC   ;CO     ;   1288;  -1.5; -1.5; 1973;     8
      23;     7162;SR   ;CO     ;   5874;   0.2;  0.3; 1991;     3
      23;    11441;SR   ;EV     ;   4279;  -0.1; -0.1; 2004;     6
      24;     1236;SC   ;EV     ;   1236;   0.4;  0.3; 1973;     9
      24;     2066;SC   ;EV     ;    830;   0.3;  0.2; 1976;     5
      24;     2827;SC   ;EV     ;    761;  -0.3; -0.2; 1981;     6
      24;     3455;SR   ;EV     ;    628;  -0.2; -0.2; 1983;     5
      24;     3558;SR   ;EV     ;    103;   0.2;  0.2; 1983;    10
      24;     4696;SR   ;EV     ;   1138;  -0.2; -0.2; 1987;     5
      24;     6262;SR   ;EV     ;   1566;   0.2;  0.2; 1993;     7
      24;     9010;SR   ;CO     ;   2748;   1.0;  1.0; 2002;     1
      25;     6564;SC   ;EV     ;   6564;   0.3;  0.3; 1988;    10
      25;     8413;SR   ;EV     ;   1849;  -0.1; -0.1; 1993;    12
      26;      248;SR   ;EV     ;    248;  -0.2; -0.2; 1971;     7
      26;     4637;SC   ;EV     ;   4389;   0.3;  0.2; 1983;    11
      26;     5561;SC   ;CO     ;    924;   1.5;  1.5; 1986;     8
      26;     7522;SC   ;EV     ;   1961;  -0.1; -0.1; 1992;     4
      27;     5540;SC   ;EV     ;   5540;   0.1;  0.1; 1985;     9
      27;     5566;SR   ;CO     ;     26;   1.3;  1.2; 1985;    10
      27;     6859;SC   ;EV     ;   1293;  -0.3; -0.3; 1989;     7
      27;    10964;SC   ;EV     ;   4105;  -0.1; -0.1; 2001;     8
      28;     1757;SR   ;EV     ;   1757;  -0.2; -0.2; 1974;    10
      28;     2555;SR   ;EV     ;    798;   0.2;  0.2; 1977;     1
      28;     5095;SR   ;EV     ;   2540;  -0.2; -0.2; 1986;     5
      29;     1292;SR   ;EV     ;   1292;   0.1;  0.1; 1974;     1
      29;     2542;SR   ;CO     ;   1250;  -0.3; -0.3; 1978;     4
      29;     4591;SC   ;CO     ;   2049;   0.5;  0.5; 1983;    12
      30;    11567;SC   ;EV     ;  11567;  -0.1;  0.0; 2001;    12
      30;    11928;SC   ;EV     ;    361;  -0.4; -0.4; 2002;    12
      31;     5773;SC   ;CO     ;   5773;  -1.5; -1.5; 1987;    12
      31;     7670;SR   ;EV     ;   1897;   0.5;  0.5; 1993;     8
      31;     8559;SC   ;EV     ;    889;  -0.3; -0.3; 1996;     6
      31;    10323;SR   ;CO     ;   1764;   1.3;  1.3; 2003;     3
      32;     2795;SR   ;EV     ;   2795;   1.2;  1.2; 1978;    10
      32;     5493;SC   ;CO     ;   2698;  -0.5; -0.5; 1987;     4
      33;     2272;SR   ;CO     ;   2272;  -0.5; -0.5; 1976;     5
      33;     7729;SR   ;CO     ;   5457;   1.3;  1.3; 1992;     5
      34;      580;SC   ;CO     ;    580;   1.5;  1.5; 1971;     8
      34;     2140;SR   ;EV     ;   1560;  -0.2; -0.2; 1975;    11
      34;    11844;SR   ;EV     ;   9704;   0.2;  0.2; 2003;     8
      35;     9088;SR   ;EV     ;   9088;   1.0;  1.0; 1997;     9
      35;    10250;SR   ;EV     ;   1162;  -1.0; -1.0; 2001;    11
      35;    12315;SR   ;EV     ;   2065;   1.0;  1.0; 2008;     2
      36;     7763;SR   ;CO     ;   7763;  -0.8; -0.7; 1996;    11
      36;    10547;SC   ;EV     ;   2784;   0.1;  0.1; 2005;     2
      37;     1252;SR   ;EV     ;   1252;  -0.5; -0.4; 1973;    11
      37;     3615;SC   ;EV     ;   2363;   0.2;  0.2; 1982;     1
      37;     5449;SR   ;EV     ;   1834;   0.2;  0.2; 1987;     7
      38;     3762;SC   ;EV     ;   3762;  -0.2; -0.1; 1981;     3
      38;     3944;SC   ;EV     ;    182;  -0.3; -0.3; 1981;     9
      38;     7403;SR   ;EV     ;   3459;   0.1;  0.2; 1992;     7
      38;     9141;SC   ;CO     ;   1738;   0.7;  0.7; 1998;     1
      39;     3616;SC   ;EV     ;   3616;   0.2;  0.2; 1980;     3
      39;     3808;SC   ;EV     ;    192;   0.1;  0.1; 1980;    11
      39;     6624;SR   ;CO     ;   2816;  -0.5; -0.5; 1988;     8
      39;     6931;SC   ;CO     ;    307;  -0.2; -0.3; 1989;     6
      39;     7766;SR   ;CO     ;    835;   0.7;  0.8; 1991;    10
      39;    10608;SR   ;EV     ;   2842;  -0.1; -0.1; 1999;     9
      40;      767;SR   ;EV     ;    767;   0.1;  0.1; 1972;     2
      40;     9592;SC   ;EV     ;   8825;   0.1;  0.1; 1997;     1
      40;    11967;SR   ;CO     ;   2375;   1.0;  1.0; 2003;    11
      41;      845;SC   ;EV     ;    845;  -0.5; -0.4; 1972;     5
      41;     3795;SR   ;CO     ;   2950;  -1.3; -1.3; 1981;     9
      41;     4352;SC   ;EV     ;    557;  -0.1; -0.1; 1988;     3
      42;     7686;SR   ;EV     ;   7686;  -0.5; -0.5; 1993;    11
      42;     8966;SC   ;EV     ;   1280;   0.6;  0.5; 1999;     4
      43;     6847;SC   ;EV     ;   6847;  -0.5; -0.4; 1990;     1
      43;    12483;SC   ;CO     ;   5636;  -0.8; -0.8; 2006;    11
      43;    12908;SR   ;EV     ;    425;   0.8;  0.8; 2008;     1
      45;      351;SR   ;CO     ;    351;   1.0;  1.1; 1970;    12
      45;      559;SC   ;EV     ;    208;  -0.6; -0.5; 1971;     7
      45;      597;SC   ;EV     ;     38;   0.6;  0.5; 1971;     8
      45;     4636;SC   ;EV     ;   4039;  -0.5; -0.5; 1982;    10
      45;    11400;SR   ;CO     ;   6764;   0.3;  0.3; 2002;     5
      46;     1983;SR   ;EV     ;   1983;  -0.3; -0.3; 1976;     1
      46;     6177;SR   ;EV     ;   4194;   0.3;  0.3; 1987;     8
      47;     1509;SR   ;EV     ;   1509;   0.1;  0.1; 1974;     3
      47;     5201;SR   ;CO     ;   3692;   1.2;  1.2; 1985;     5
      47;     5566;SC   ;EV     ;    365;  -0.2; -0.2; 1986;     7
      47;     7861;SC   ;EV     ;   2295;   0.2;  0.2; 1995;     9
      47;     8418;SC   ;EV     ;    557;   0.4;  0.3; 1997;     7
      48;     4279;SC   ;EV     ;   4279;   0.2;  0.2; 1981;    11
      48;     6573;SR   ;EV     ;   2294;  -0.8; -0.8; 1988;     5
      48;     9850;SC   ;EV     ;   3277;   0.3;  0.3; 1997;     9
      48;    11353;SC   ;EV     ;   1503;   0.2;  0.2; 2002;     2
      48;    13002;SR   ;EV     ;   1649;   0.3;  0.3; 2006;    12
      49;      160;SC   ;EV     ;    160;   0.1;  0.1; 1970;     6
      49;     3102;SC   ;CO     ;   2942;   1.3;  1.3; 1979;     3
      49;     4788;SR   ;EV     ;   1686;  -0.4; -0.4; 1984;     1
      49;     6101;SC   ;EV     ;   1313;   0.4;  0.4; 1987;    11
      50;     2319;SR   ;EV     ;   2319;   0.2;  0.2; 1976;     9
      51;       83;SR   ;EV     ;     83;   0.1;  0.0; 1970;     3
      51;    10865;SC   ;EV     ;  10782;  -0.1; -0.1; 2002;     7
      52;     3678;SC   ;EV     ;   3678;   0.3;  0.3; 1980;     4
      52;     4841;SC   ;EV     ;   1163;  -0.1; -0.1; 1983;     6
      52;     7882;SC   ;EV     ;   3041;  -0.4; -0.3; 1992;     1
      52;     8603;SR   ;EV     ;    721;   0.3;  0.3; 1994;     2
      53;     2628;SC   ;EV     ;   2628;   0.3;  0.2; 1977;     8
      54;     7811;SC   ;EV     ;   7811;   0.1;  0.0; 1991;     8
      54;     9422;SC   ;EV     ;   1611;  -0.1;  0.0; 1996;     1
      54;     9899;SC   ;EV     ;    477;   0.3;  0.2; 1997;     5
      54;    11783;SR   ;CO     ;   1884;   0.8;  0.8; 2004;     5
      55;    12904;SR   ;EV     ;  12904;   0.1;  0.1; 2008;     2
      56;      579;SR   ;EV     ;    579;   0.6;  0.6; 1971;     8
      57;     4344;SR   ;EV     ;   4344;   0.4;  0.4; 1982;     1
      58;     6274;SC   ;EV     ;   6274;   0.1;  0.2; 1987;     4
      58;    12027;SR   ;CO     ;   5753;   0.2;  0.2; 2003;     2
      59;     9463;SC   ;EV     ;   9463;   0.4;  0.3; 2001;     4
      60;       80;SC   ;EV     ;     80;  -0.1; -0.2; 1970;     4
      60;     2996;SR   ;EV     ;   2916;  -0.7; -0.7; 1980;     8
      60;     3336;SR   ;CO     ;    340;   0.2;  0.3; 1983;     2
      60;     7456;SC   ;CO     ;   4120;   1.0;  1.0; 1995;     6
      60;     7742;SR   ;EV     ;    286;   0.7;  0.7; 1996;     4
      61;     6501;SR   ;EV     ;   6501;   0.5;  0.4; 1988;     8
      61;     9217;SC   ;EV     ;   2716;  -0.4; -0.3; 1996;     8
      61;    12672;SR   ;EV     ;   3455;  -0.1; -0.1; 2006;     3
      62;     6098;SR   ;CO     ;   6098;   0.5;  0.5; 1987;     5
      62;     8225;SR   ;EV     ;   2127;  -0.1; -0.1; 1993;     6
      62;    10105;SC   ;EV     ;   1880;  -0.2; -0.2; 1998;    12
      62;    11998;SR   ;EV     ;   1893;   0.3;  0.3; 2004;     7
      63;     3948;SC   ;EV     ;   3948;   0.1;  0.1; 1981;     1
      63;     6813;SC   ;CO     ;   2865;  -0.2; -0.2; 1989;     1
      63;     7888;SR   ;EV     ;   1075;  -0.6; -0.6; 1992;     1
      63;     8963;SC   ;EV     ;   1075;   0.3;  0.3; 1995;     1
      64;    10386;SC   ;CO     ;  10386;   0.3;  0.3; 2001;     1
      65;      244;SR   ;EV     ;    244;   2.1;  2.0; 1970;     9
      65;     3609;SC   ;EV     ;   3365;  -0.4; -0.3; 1981;     6
      65;     3612;SR   ;EV     ;      3;  -1.4; -1.5; 1981;     6
      65;     4365;SC   ;EV     ;    753;  -0.3; -0.2; 1984;     6
      65;     6307;SR   ;EV     ;   1942;   1.7;  1.7; 1990;     4
      66;      439;SC   ;CO     ;    439;   1.2;  1.2; 1971;     3
      66;     1498;SC   ;CO     ;   1059;  -1.5; -1.5; 1974;     2
      66;     6270;SC   ;EV     ;   4772;   0.4;  0.3; 1987;     3
      66;    13229;SC   ;EV     ;   6959;  -0.5; -0.4; 2006;     3
      66;    13567;SC   ;EV     ;    338;  -0.1; -0.1; 2007;     3
      67;     7244;SR   ;CO     ;   7244;   0.8;  0.8; 1989;    11
      67;     9439;SC   ;EV     ;   2195;   0.4;  0.3; 1995;    11
      69;     2778;SR   ;CO     ;   2778;   1.5;  1.5; 1977;     8
      69;     5285;SR   ;EV     ;   2507;  -0.4; -0.4; 1986;     2
      70;     1082;SC   ;EV     ;   1082;  -0.3; -0.2; 1972;    12
      70;     9217;SR   ;EV     ;   8135;  -0.3; -0.3; 1995;     3
      70;    12094;SC   ;EV     ;   2877;   0.1;  0.1; 2003;     2
      71;     1747;SC   ;CO     ;   1747;  -1.2; -1.2; 1974;    10
      71;     1779;SC   ;CO     ;     32;  -0.8; -0.8; 1974;    11
      71;    10003;SR   ;CO     ;   8224;  -1.5; -1.5; 1997;     6
      72;      278;SC   ;EV     ;    278;  -0.1; -0.1; 1970;    10
      72;     3680;SR   ;CO     ;   3402;  -0.2; -0.3; 1980;     1
      72;     6307;SR   ;EV     ;   2627;   0.3;  0.3; 1987;     4
      72;     7179;SC   ;EV     ;    872;  -0.1; -0.1; 1989;     8
      73;     2807;SC   ;EV     ;   2807;   0.2;  0.2; 1978;     2
      73;     6456;SC   ;CO     ;   3649;   1.5;  1.5; 1992;     4
      73;     9369;SR   ;CO     ;   2913;   1.2;  1.2; 2002;     1
      74;    13438;SR   ;EV     ;  13438;  -0.1; -0.1; 2006;    11
      76;      160;SR   ;CO     ;    160;  -1.2; -1.1; 1970;     6
      76;     2575;SC   ;CO     ;   2415;  -0.3; -0.3; 1977;    12
      76;     4116;SC   ;EV     ;   1541;  -0.3; -0.3; 1982;     5
      76;    10509;SC   ;EV     ;   6393;  -0.3; -0.2; 2000;    11
      77;     8757;SC   ;CO     ;   8757;  -0.5; -0.5; 1996;     8
      78;      563;SC   ;EV     ;    563;  -0.5; -0.4; 1971;     7
      78;     2240;SR   ;EV     ;   1677;  -1.1; -1.1; 1976;     3
      78;     3055;SR   ;CO     ;    815;  -1.5; -1.5; 1978;     7
      78;    13259;SC   ;EV     ;  10204;   0.1;  0.1; 2006;    10
      79;     8950;SR   ;EV     ;   8950;   0.4;  0.4; 1994;     7
      80;     1289;SC   ;EV     ;   1289;   0.1;  0.1; 1973;     7
      80;     1389;SC   ;EV     ;    100;   0.1;  0.1; 1973;    10
      80;    10394;SR   ;CO     ;   9005;   0.5;  0.5; 2000;    10
      81;     3189;SR   ;EV     ;   3189;   0.2;  0.2; 1978;    12
      82;     8286;SR   ;CO     ;   8286;   0.2;  0.3; 1994;     8
      82;     8530;SC   ;EV     ;    244;   0.2;  0.1; 1995;     5
      82;     9131;SR   ;CO     ;    601;  -1.1; -1.0; 1997;     7
      82;     9467;SC   ;EV     ;    336;  -0.2; -0.2; 1998;    12
      83;      768;SR   ;EV     ;    768;  -0.2; -0.2; 1972;     3
      83;     3880;SR   ;EV     ;   3112;   0.2;  0.2; 1981;     1
      83;     9436;SR   ;EV     ;   5556;  -0.2; -0.2; 1997;     7
      84;     6108;SR   ;CO     ;   6108;   1.2;  1.3; 1986;     9
      84;     7995;SC   ;CO     ;   1887;   1.0;  1.0; 1991;    11
      84;    12328;SC   ;EV     ;   4333;   0.1;  0.1; 2006;    10
      85;     2322;SC   ;EV     ;   2322;   0.3;  0.2; 1976;     6
      85;     6400;SC   ;EV     ;   4078;   0.2;  0.2; 1987;    12
      85;     7772;SC   ;EV     ;   1372;   0.2;  0.2; 1991;    10
      85;    12460;SC   ;CO     ;   4688;  -1.0; -1.0; 2004;    10
      85;    13010;SR   ;EV     ;    550;   3.6;  3.6; 2006;     5
      86;     6571;SR   ;CO     ;   6571;  -1.0; -1.1; 1987;    12
      86;     6707;SR   ;EV     ;    136;  -0.1; -0.1; 1988;     5
      86;    11271;SR   ;EV     ;   4564;   0.1;  0.2; 2000;    11
      86;    11904;SC   ;CO     ;    633;   0.7;  0.7; 2002;     8
      87;     2493;SR   ;EV     ;   2493;   0.7;  0.7; 1976;    11
      87;     2917;SR   ;EV     ;    424;  -0.7; -0.7; 1977;    12
      87;     8415;SR   ;EV     ;   5498;   0.3;  0.4; 1993;     3
      87;    12624;SC   ;EV     ;   4209;   0.4;  0.3; 2005;    11
      89;      952;SC   ;EV     ;    952;   0.4;  0.4; 1972;     9
      89;     4057;SR   ;CO     ;   3105;   1.2;  1.2; 1981;     4
      89;     4930;SC   ;CO     ;    873;   1.0;  1.0; 1983;     9
      89;    12804;SR   ;EV     ;   7874;   0.1;  0.1; 2007;    11
      90;     2691;SC   ;EV     ;   2691;   0.5;  0.4; 1982;     1
      90;     6380;SC   ;EV     ;   3689;  -0.2; -0.1; 1994;     8
      91;     9409;SR   ;EV     ;   9409;   0.1;  0.1; 1995;    10
      92;     5435;SC   ;EV     ;   5435;  -0.3; -0.3; 1985;     3
      93;     5609;SR   ;CO     ;   5609;   1.3;  1.3; 1986;     4
      93;     8764;SC   ;EV     ;   3155;  -0.3; -0.3; 1995;     6
      93;    12534;SC   ;EV     ;   3770;  -0.1; -0.1; 2006;     1
      94;      522;SR   ;EV     ;    522;  -0.1; -0.1; 1971;     6
      94;     1571;SR   ;EV     ;   1049;  -0.2; -0.2; 1974;     4
      94;     2212;SC   ;EV     ;    641;   0.4;  0.3; 1976;     2
      94;     5361;SC   ;CO     ;   3149;  -1.5; -1.5; 1985;     2
      94;    10358;SR   ;CO     ;   4997;  -1.5; -1.5; 1999;    10
      95;      574;SC   ;EV     ;    574;   0.3;  0.2; 1971;     8
      95;    10214;SR   ;CO     ;   9640;  -0.2; -0.2; 2001;     5
      96;     1958;SR   ;EV     ;   1958;  -0.3; -0.2; 1975;     7
      96;     6599;SC   ;EV     ;   4641;   0.1;  0.1; 1988;     8
      96;     7187;SR   ;CO     ;    588;  -0.8; -0.8; 1990;     3
      96;     7901;SC   ;EV     ;    714;   0.2;  0.2; 1992;     3
      98;      125;SC   ;EV     ;    125;   0.2;  0.1; 1970;     5
      98;     3468;SC   ;EV     ;   3343;   0.1;  0.1; 1979;     6
      98;     3808;SC   ;EV     ;    340;  -0.3; -0.2; 1980;     6
      99;     9347;SR   ;EV     ;   9347;  -0.1; -0.2; 1996;     3
      99;    11681;SR   ;CO     ;   2334;   1.3;  1.3; 2002;    10
     100;     3415;SR   ;CO     ;   3415;  -0.5; -0.5; 1979;     6
     101;    12494;SR   ;EV     ;  12494;   0.1;  0.1; 2005;     4
     102;      775;SR   ;CO     ;    775;   1.5;  1.5; 1972;     2
     102;     5588;SR   ;EV     ;   4813;   0.2;  0.2; 1985;     6
     103;     5983;SC   ;EV     ;   5983;   0.3;  0.3; 1986;     6
     104;     4456;SC   ;EV     ;   4456;   0.1;  0.1; 1982;     3
     104;     8053;SC   ;CO     ;   3597;   1.0;  1.0; 1992;    11
     104;     8418;SR   ;CO     ;    365;   0.8;  0.8; 1994;     4
     104;     9233;SR   ;EV     ;    815;   0.1;  0.1; 1997;     7
     104;    10678;SR   ;CO     ;   1445;  -1.5; -1.5; 2002;     8
     104;    12802;SC   ;EV     ;   2124;   0.1;  0.1; 2008;    11
     105;     1209;SR   ;EV     ;   1209;   0.6;  0.6; 1973;     8
     105;     8998;SC   ;CO     ;   7789;  -1.0; -1.0; 1997;    10
     105;    11559;SC   ;EV     ;   2561;   0.2;  0.2; 2005;     3
     106;     3443;SC   ;EV     ;   3443;  -0.2; -0.2; 1979;     6
     106;     4949;SC   ;CO     ;   1506;  -1.1; -1.0; 1983;     7
     106;     5090;SC   ;EV     ;    141;  -0.1; -0.1; 1983;    12
     106;    11285;SR   ;CO     ;   6195;   0.9;  0.9; 2001;     2
     106;    11369;SC   ;EV     ;     84;  -0.2; -0.1; 2001;     5
     106;    13382;SR   ;EV     ;   2013;  -0.1; -0.1; 2007;     2
     107;      986;SR   ;EV     ;    986;   1.0;  0.9; 1972;     9
     107;     5290;SC   ;CO     ;   4304;   1.2;  1.3; 1984;     8
     107;     8027;SC   ;CO     ;   2737;   1.3;  1.2; 1992;     5
     107;     9501;SC   ;EV     ;   1474;  -0.2; -0.1; 1996;     6
     108;     1301;SR   ;EV     ;   1301;   0.4;  0.4; 1973;     8
     109;     6275;SC   ;EV     ;   6275;  -0.5; -0.4; 1987;     8
     109;    11490;SR   ;EV     ;   5215;  -0.3; -0.3; 2003;     6
     109;    11676;SR   ;EV     ;    186;   0.3;  0.3; 2004;     2
     109;    13236;SR   ;EV     ;   1560;  -0.3; -0.3; 2008;    11
     110;     1698;SC   ;CO     ;   1698;   0.5;  0.5; 1974;     8
     110;     4823;SC   ;CO     ;   3125;   0.3;  0.3; 1983;     3
     110;     6740;SC   ;EV     ;   1917;  -0.3; -0.2; 1988;     7
     110;     7423;SR   ;CO     ;    683;   1.5;  1.5; 1990;     6
     110;    12758;SC   ;CO     ;   5335;  -1.3; -1.3; 2005;     4
     112;     1868;SC   ;EV     ;   1868;  -0.5; -0.5; 1975;     2
     112;     2357;SC   ;EV     ;    489;  -0.4; -0.3; 1976;     7
     112;     4064;SC   ;CO     ;   1707;  -0.3; -0.2; 1981;    11
     112;     7410;SC   ;EV     ;   3346;   0.1;  0.1; 1991;     9
     112;    11237;SC   ;EV     ;   3827;   0.1;  0.1; 2002;    10
     112;    12302;SC   ;EV     ;   1065;   0.2;  0.2; 2005;    11
     112;    12523;SC   ;EV     ;    221;  -0.3; -0.3; 2006;     6
     113;      997;SC   ;CO     ;    997;   1.0;  1.0; 1972;    10
     113;     1399;SC   ;EV     ;    402;  -0.4; -0.4; 1973;    11
     113;     3075;SC   ;CO     ;   1676;   0.5;  0.5; 1978;    11
     113;     4300;SR   ;EV     ;   1225;   0.1;  0.1; 1982;     5
     113;     9495;SR   ;EV     ;   5195;  -0.1; -0.1; 1997;     4
     114;     3499;SR   ;EV     ;   3499;   0.4;  0.4; 1979;     8
     114;     6813;SC   ;EV     ;   3314;  -0.3; -0.3; 1988;    10
     114;    10577;SR   ;CO     ;   3764;  -0.7; -0.7; 1999;     3
     115;     3769;SR   ;CO     ;   3769;   0.2;  0.2; 1980;     4
     115;     4962;SR   ;EV     ;   1193;   0.7;  0.6; 1983;     8
     115;     6869;SC   ;EV     ;   1907;  -0.3; -0.2; 1988;    10
     115;     7409;SR   ;CO     ;    540;  -0.5; -0.5; 1990;     4
     115;     7769;SR   ;EV     ;    360;  -0.4; -0.4; 1991;     4
     116;     2842;SC   ;EV     ;   2842;   0.3;  0.3; 1978;     4
     116;     3381;SR   ;CO     ;    539;  -1.1; -1.0; 1979;    10
     116;     4890;SC   ;EV     ;   1509;   0.3;  0.2; 1983;    12
     116;     9208;SC   ;EV     ;   4318;   0.3;  0.3; 1996;     3
     116;    10314;SC   ;EV     ;   1106;   0.1;  0.1; 1999;     4
     116;    13114;SC   ;CO     ;   2800;   1.5;  1.5; 2007;     3
     118;     3040;SC   ;EV     ;   3040;  -0.3; -0.2; 1978;     8
     118;     4973;SR   ;CO     ;   1933;  -1.5; -1.5; 1984;    11
     118;     5919;SR   ;EV     ;    946;  -0.1; -0.1; 1987;    11
     118;    11470;SR   ;EV     ;   5551;   0.1;  0.1; 2004;     4
     119;      282;SR   ;CO     ;    282;   1.0;  1.0; 1970;    10
     119;      299;SR   ;EV     ;     17;   0.9;  0.8; 1970;    10
     119;     4239;SC   ;EV     ;   3940;  -0.4; -0.4; 1981;     8
     119;     5234;SR   ;EV     ;    995;  -0.4; -0.4; 1984;     4
     119;     6896;SR   ;EV     ;   1662;   0.4;  0.4; 1988;    11
     119;     7501;SR   ;CO     ;    605;   0.5;  0.5; 1990;     7
     120;     5960;SR   ;CO     ;   5960;   0.2;  0.3; 1986;     7
     120;     8421;SC   ;EV     ;   2461;   0.2;  0.1; 1993;     5
     120;    12884;SC   ;EV     ;   4463;  -0.1; -0.1; 2006;     3
     121;     3146;SC   ;CO     ;   3146;   0.7;  0.7; 1978;     9
     121;     5538;SC   ;EV     ;   2392;  -0.1; -0.1; 1985;    11
     121;     7146;SC   ;CO     ;   1608;   0.5;  0.5; 1990;     6
     121;    11147;SR   ;CO     ;   4001;  -1.0; -1.0; 2001;     8
     122;     6160;SR   ;EV     ;   6160;  -0.2; -0.2; 1987;     4
     122;     9452;SR   ;EV     ;   3292;   0.2;  0.2; 1996;     8
     123;     3608;SC   ;EV     ;   3608;  -0.3; -0.2; 1979;    11
     123;     9820;SR   ;EV     ;   6212;  -0.3; -0.3; 1996;    11
     123;    12681;SC   ;EV     ;   2861;   0.1;  0.2; 2004;     9
     123;    13754;SR   ;EV     ;   1073;   0.1;  0.1; 2007;     9
     124;     4108;SR   ;CO     ;   4108;   0.8;  0.8; 1981;    10
     124;     4908;SC   ;CO     ;    800;   0.5;  0.5; 1984;     2
     124;     4939;SR   ;EV     ;     31;  -0.2; -0.2; 1984;     3
     124;     5820;SR   ;EV     ;    881;  -0.2; -0.1; 1986;    10
     124;     6965;SC   ;EV     ;   1145;   0.3;  0.3; 1990;     1
     125;     1898;SR   ;EV     ;   1898;   0.1;  0.1; 1977;     4
     125;     5052;SC   ;CO     ;   3154;  -1.0; -1.0; 1986;     1
     126;     3165;SR   ;CO     ;   3165;   1.5;  1.5; 1978;     9
     126;     8968;SC   ;EV     ;   5803;  -0.1; -0.1; 1994;    12
     126;    10061;SR   ;EV     ;   1093;  -0.1; -0.1; 1998;     9
