 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
      10;    11059;SC   ;EV     ;   1092;  -0.4; -0.3; 2002;     2
      11;     1338;UR   ;EV     ;   1338;   0.0;  0.1; 1974;     3
      11;     4930;SC   ;CO     ;   3592;  -0.8; -0.8; 1985;     8
      12;      136;SC   ;EV     ;    136;   0.3;  0.3; 1970;     5
      12;     1840;SR   ;CO     ;   1704;   0.5;  0.5; 1975;     1
      12;     2625;SC   ;EV     ;    785;   0.5;  0.4; 1977;     4
      12;     3184;UR   ;EV     ;    559;   0.0;  0.1; 1978;    11
      12;     6072;SC   ;EV     ;   2888;  -0.3; -0.3; 1987;     2
      13;     8707;SC   ;EV     ;   8707;   0.4;  0.3; 1994;     2
      14;     3331;UR   ;EV     ;   3331;  -0.5; -0.5; 1979;    11
      14;     6837;UR   ;EV     ;   3506;   0.0;  0.1; 1991;     7
      14;    10028;SC   ;EV     ;   3191;   0.3;  0.2; 2001;    11
      15;      527;SC   ;CO     ;    527;  -0.7; -0.7; 1971;     6
      15;     3796;SR   ;EV     ;   3269;   0.2;  0.2; 1981;     9
      15;     4458;SR   ;EV     ;    662;   0.2;  0.1; 1983;     9
      15;     5635;SC   ;EV     ;   1177;  -0.4; -0.3; 1987;     5
      15;     5741;SR   ;EV     ;    106;   0.2;  0.2; 1987;     9
      16;     7149;SC   ;EV     ;   7149;  -0.3; -0.3; 1990;     1
      16;     7238;SC   ;CO     ;     89;   0.8;  0.8; 1990;     4
      16;     9496;SC   ;CO     ;   2258;  -1.2; -1.2; 1996;    10
      16;    13420;SR   ;CO     ;   3924;  -0.3; -0.3; 2008;     5
      17;     1687;SR   ;EV     ;   1687;   0.1;  0.1; 1974;     8
      17;     3351;SR   ;EV     ;   1664;  -0.1; -0.1; 1979;     3
      17;     4662;SR   ;EV     ;   1311;   0.1;  0.1; 1983;     1
      17;     7150;SR   ;EV     ;   2488;  -0.1; -0.1; 1991;     3
      18;     3110;SC   ;CO     ;   3110;  -1.0; -1.1; 1978;     8
      18;     5379;SR   ;CO     ;   2269;  -0.9; -0.9; 1986;     2
      18;     6302;SC   ;EV     ;    923;  -0.5; -0.4; 1988;     9
      18;     7197;SR   ;EV     ;    895;  -0.2; -0.2; 1991;     4
      18;     9508;UR   ;EV     ;   2311;  -0.7; -0.7; 1998;     8
      18;     9890;SR   ;CO     ;    382;  -1.5; -1.5; 1999;     9
      18;     9941;SC   ;EV     ;     51;   0.1;  0.1; 1999;    12
      18;     9965;SC   ;CO     ;     24;   0.8;  0.8; 2000;     3
      18;    13671;UR   ;EV     ;   3706;      ;     ; 2011;    12
      19;     2259;SC   ;EV     ;   2259;   0.2;  0.2; 1976;     3
      19;     4397;SR   ;EV     ;   2138;   0.2;  0.2; 1982;     2
      19;     4569;SR   ;EV     ;    172;   0.4;  0.4; 1982;     8
      19;     4807;SC   ;EV     ;    238;  -0.2; -0.3; 1983;     4
      19;     5326;SC   ;EV     ;    519;  -0.4; -0.3; 1984;     9
      20;     1332;SC   ;EV     ;   1332;   0.3;  0.3; 1973;     9
      20;     2623;SR   ;CO     ;   1291;   1.3;  1.3; 1977;     4
      20;     5672;UR   ;EV     ;   3049;  -0.7; -0.7; 1986;     6
      20;     5808;SR   ;EV     ;    136;  -0.4; -0.4; 1986;    12
      20;    10369;SC   ;EV     ;   4561;   0.3;  0.3; 2000;     4
      20;    11563;SR   ;EV     ;   1194;   0.1;  0.1; 2004;    10
      21;     6790;SC   ;EV     ;   6790;  -0.4; -0.3; 1988;    12
      21;    12252;SC   ;EV     ;   5462;  -0.1; -0.1; 2005;     9
      22;    14216;SC   ;EV     ;  14216;  -0.1; -0.1; 2009;    10
      23;     6082;SC   ;EV     ;   6082;   0.2;  0.1; 1987;     8
      23;    10865;SC   ;EV     ;   4783;  -0.2; -0.1; 2002;     4
      24;     2172;SC   ;EV     ;   2172;  -0.3; -0.2; 1977;     5
      24;     2179;SR   ;CO     ;      7;   0.2;  0.2; 1977;     5
      24;     7419;SC   ;EV     ;   5240;   0.3;  0.2; 1997;     6
      25;     2646;SR   ;CO     ;   2646;  -0.5; -0.6; 1977;     9
      25;     4237;SC   ;EV     ;   1591;  -0.1; -0.1; 1982;     4
      25;     5372;SR   ;CO     ;   1135;  -1.2; -1.2; 1985;     6
      25;    14033;SR   ;CO     ;   8661;   1.5;  1.5; 2009;    10
      26;     3841;SC   ;CO     ;   3841;  -0.8; -0.8; 1981;     7
      26;     8567;SR   ;EV     ;   4726;  -0.6; -0.5; 1995;     4
      26;     9209;SC   ;EV     ;    642;   0.3;  0.3; 1997;     2
      26;     9998;UR   ;EV     ;    789;   0.3;  0.3; 1999;     7
      26;    11661;SC   ;EV     ;   1663;   0.3;  0.2; 2004;     6
      27;     1400;SR   ;EV     ;   1400;   0.1;  0.1; 1973;    11
      27;     6924;SR   ;CO     ;   5524;  -1.5; -1.5; 1989;     9
      27;     8553;UR   ;EV     ;   1629;   0.4;  0.4; 1994;     7
      28;    12416;SR   ;CO     ;  12416;   1.5;  1.5; 2007;     7
      28;    12938;SC   ;CO     ;    522;  -0.3; -0.3; 2009;     3
      29;     3987;SC   ;EV     ;   3987;  -0.7; -0.6; 1982;     4
      29;     5631;UR   ;EV     ;   1644;   1.8;  1.9; 1986;    11
      29;     6561;SC   ;CO     ;    930;   1.3;  1.3; 1989;     6
      29;     7062;SC   ;CO     ;    501;   1.5;  1.5; 1990;    12
      29;     8825;SC   ;EV     ;   1763;  -0.1; -0.1; 1996;    12
      29;     9918;SC   ;EV     ;   1093;  -0.5; -0.4; 2000;     2
      29;    12051;SC   ;CO     ;   2133;  -1.5; -1.5; 2007;     2
      30;     4450;UR   ;CO     ;   4450;   0.1;  0.1; 1982;     3
      30;    10477;UR   ;CO     ;   6027;   0.1;  0.1; 1998;    12
      30;    11004;SC   ;EV     ;    527;  -0.4; -0.3; 2000;     5
      30;    11070;SR   ;EV     ;     66;  -0.1; -0.1; 2000;     7
      31;      312;SR   ;EV     ;    312;   0.2;  0.2; 1970;    11
      32;      115;SR   ;EV     ;    115;  -1.2; -1.2; 1970;     4
      32;     2331;SR   ;EV     ;   2216;   1.2;  1.1; 1977;     6
      32;     3795;SC   ;CO     ;   1464;  -0.7; -0.7; 1981;     8
      32;     6085;SR   ;EV     ;   2290;  -1.2; -1.2; 1988;    12
      32;     7451;SR   ;EV     ;   1366;   1.2;  1.2; 1992;     9
      32;     8149;UR   ;CO     ;    698;   0.1;  0.1; 1994;    12
      33;      143;SC   ;EV     ;    143;   0.2;  0.2; 1970;     5
      33;      688;SC   ;CO     ;    545;   1.5;  1.5; 1971;    11
      33;     7185;SC   ;CO     ;   6497;   1.0;  1.0; 1990;    11
      33;     7843;SR   ;EV     ;    658;   0.6;  0.5; 1992;     9
      33;     7924;UR   ;EV     ;     81;   0.6;  0.6; 1992;    12
      33;     9615;SR   ;CO     ;   1691;  -0.9; -0.9; 1998;     3
      34;      832;SC   ;EV     ;    832;   0.1;  0.1; 1972;     4
      34;     1404;SC   ;EV     ;    572;   0.1;  0.1; 1973;    11
      34;     2648;SC   ;EV     ;   1244;  -0.1; -0.1; 1977;     4
      34;     7644;SR   ;EV     ;   4996;   0.2;  0.1; 1991;     7
      34;     8705;SR   ;CO     ;   1061;   0.8;  0.8; 1994;     8
      34;    10149;SC   ;CO     ;   1444;  -0.5; -0.5; 1998;    11
      34;    11130;UR   ;CO     ;    981;   0.1;  0.1; 2001;     8
      34;    14710;UR   ;CO     ;   3580;      ;     ; 2011;    12
      35;     3902;SC   ;EV     ;   3902;  -0.2; -0.1; 1982;    12
      35;     5224;SC   ;CO     ;   1322;  -1.3; -1.2; 1986;     9
      35;     6522;SR   ;EV     ;   1298;   1.6;  1.4; 1990;     4
      35;     8211;SC   ;CO     ;   1689;   1.0;  1.0; 1995;     1
      35;     9282;SC   ;EV     ;   1071;  -0.4; -0.3; 1998;     4
      35;    12634;SC   ;EV     ;   3352;  -0.2; -0.1; 2008;    12
      36;     3731;SC   ;EV     ;   3731;   0.1;  0.1; 1983;     9
      36;     4933;UR   ;EV     ;   1202;  -0.7; -0.7; 1988;     3
      36;     8759;SC   ;EV     ;   3826;   0.2;  0.1; 1999;    12
      37;     1043;SC   ;EV     ;   1043;  -0.4; -0.3; 1973;     4
      37;     3050;UR   ;EV     ;   2007;   0.4;  0.4; 1980;     6
      38;     5549;SR   ;CO     ;   5549;  -1.5; -1.5; 1986;    11
      39;     4197;UR   ;EV     ;   4197;   0.1;  0.1; 1981;    12
      39;     5509;SC   ;CO     ;   1312;   1.0;  1.0; 1985;     8
      39;    10241;SC   ;EV     ;   4732;  -0.1; -0.1; 1998;     9
      39;    12558;SR   ;EV     ;   2317;  -0.1; -0.1; 2005;     1
      40;     2617;SC   ;EV     ;   2617;   0.1;  0.1; 1977;     4
      40;    10534;UR   ;EV     ;   7917;  -0.5; -0.5; 1999;    11
      40;    14801;UR   ;EV     ;   4267;      ;     ; 2011;    12
      41;     3795;SR   ;EV     ;   3795;   0.5;  0.4; 1981;     9
      41;     7799;UR   ;EV     ;   4004;   1.3;  1.3; 1998;     1
      41;     8025;SC   ;EV     ;    226;  -0.5; -0.4; 1998;     9
      41;    10592;SR   ;CO     ;   2567;   0.8;  0.8; 2006;     1
      42;     1194;SR   ;CO     ;   1194;  -0.7; -0.8; 1973;     5
      42;     3550;UR   ;EV     ;   2356;   0.1;  0.2; 1980;     1
      42;     4074;SC   ;EV     ;    524;   0.3;  0.2; 1981;     6
      43;     4215;SR   ;EV     ;   4215;   0.5;  0.5; 1982;     3
      43;     8071;SR   ;CO     ;   3856;  -0.8; -0.7; 1993;     6
      43;    12408;SC   ;EV     ;   4337;   0.3;  0.2; 2006;     8
      44;     2439;SC   ;EV     ;   2439;   0.4;  0.3; 1976;     9
      44;     6037;SC   ;CO     ;   3598;  -1.5; -1.5; 1986;     9
      44;     6728;UR   ;CO     ;    691;   0.1;  0.1; 1988;     8
      44;    10708;UR   ;CO     ;   3980;   0.1;  0.1; 1999;    10
      45;    12753;SR   ;EV     ;  12753;  -0.1; -0.1; 2006;     2
      46;     1775;SR   ;EV     ;   1775;   0.3;  0.3; 1975;     6
      46;     3515;UR   ;EV     ;   1740;  -0.4; -0.5; 1980;     3
      46;     9978;SR   ;CO     ;   6463;   0.8;  0.8; 1998;     2
      46;    10460;SR   ;EV     ;    482;  -0.3; -0.3; 1999;     6
      46;    12455;SR   ;EV     ;   1995;   0.4;  0.4; 2005;     1
      46;    12811;SC   ;EV     ;    356;  -0.1; -0.1; 2006;     1
      47;     1029;SR   ;CO     ;   1029;   0.2;  0.3; 1972;    11
      47;     8653;SR   ;EV     ;   7624;   0.4;  0.3; 1998;     3
      47;     9334;UR   ;EV     ;    681;   0.6;  0.6; 2000;     6
      47;    10783;SR   ;CO     ;   1449;   0.3;  0.3; 2005;     1
      47;    11974;SC   ;CO     ;   1191;   1.0;  1.0; 2009;     2
      48;    11052;SR   ;CO     ;  11052;  -1.0; -1.0; 2001;     2
      49;     3055;SR   ;EV     ;   3055;  -0.3; -0.3; 1979;     1
      49;     5494;SC   ;EV     ;   2439;   0.3;  0.3; 1986;     2
      49;     9699;SR   ;CO     ;   4205;  -1.0; -1.0; 1998;     2
      49;    10333;UR   ;EV     ;    634;  -0.4; -0.4; 2001;     4
      49;    13803;UR   ;EV     ;   3470;      ;     ; 2011;    12
      50;     1172;SC   ;CO     ;   1172;   1.3;  1.2; 1973;     5
      50;     1706;SC   ;EV     ;    534;   0.2;  0.2; 1974;    10
      51;    12923;SC   ;EV     ;  12923;  -0.2; -0.1; 2009;     6
      52;      553;SR   ;EV     ;    553;   0.3;  0.3; 1971;     7
      52;    12184;SR   ;CO     ;  11631;   1.5;  1.5; 2005;     5
      53;      343;UR   ;EV     ;    343;  -0.4; -0.4; 1970;    12
      53;    12354;SR   ;EV     ;  12011;   0.4;  0.4; 2007;     1
      54;     3188;SC   ;EV     ;   3188;   0.3;  0.3; 1978;     9
      54;     6468;SR   ;EV     ;   3280;   0.1;  0.1; 1987;    11
      54;     8524;SR   ;CO     ;   2056;  -1.5; -1.5; 1993;     7
      54;     8857;UR   ;EV     ;    333;  -0.7; -0.7; 1994;     6
      55;     7475;SR   ;EV     ;   7475;   0.1;  0.1; 1992;     8
      56;      431;SC   ;EV     ;    431;  -0.3; -0.2; 1971;     3
      56;    11400;SR   ;EV     ;  10969;   0.6;  0.6; 2002;     8
      57;      752;SR   ;CO     ;    752;  -0.8; -0.7; 1972;     1
      57;     4295;SR   ;EV     ;   3543;   0.4;  0.4; 1981;    12
      57;     8400;UR   ;EV     ;   4105;  -0.6; -0.6; 1993;    10
      57;    14322;UR   ;EV     ;   5922;      ;     ; 2011;    12
      58;      706;SC   ;EV     ;    706;  -0.2; -0.1; 1971;    12
      58;     4822;UR   ;EV     ;   4116;  -0.5; -0.5; 1983;     4
      58;     5740;SC   ;EV     ;    918;   0.1;  0.1; 1985;    11
      58;     7290;SC   ;EV     ;   1550;   0.1;  0.1; 1990;     2
      58;     8954;SC   ;EV     ;   1664;   0.3;  0.3; 1994;     9
      58;    10775;SR   ;CO     ;   1821;  -1.0; -1.0; 1999;     9
      58;    13984;SC   ;CO     ;   3209;  -1.5; -1.5; 2008;     7
      59;     1278;SC   ;EV     ;   1278;  -0.5; -0.4; 1974;     1
      59;     1366;UR   ;CO     ;     88;   0.1;  0.1; 1974;     4
      59;     4900;UR   ;CO     ;   3534;   0.1;  0.1; 1987;     3
      60;     6749;SR   ;CO     ;   6749;  -1.5; -1.5; 1993;     6
      61;      409;SC   ;EV     ;    409;  -0.3; -0.3; 1971;     2
      61;     2198;SR   ;CO     ;   1789;   0.5;  0.5; 1976;     2
      61;     2506;SC   ;EV     ;    308;  -0.3; -0.2; 1976;    12
      61;     8271;UR   ;EV     ;   5765;  -0.2; -0.2; 1993;    12
      62;      113;SR   ;EV     ;    113;   0.3;  0.3; 1970;     4
      63;     5946;SC   ;EV     ;   5946;   0.2;  0.2; 1986;     9
      63;     8505;SC   ;EV     ;   2559;   0.1;  0.1; 1993;     9
      64;     1011;SC   ;EV     ;   1011;   0.5;  0.4; 1972;    10
      64;     5369;SC   ;EV     ;   4358;  -0.4; -0.3; 1986;    10
      64;     7195;SR   ;EV     ;   1826;  -0.2; -0.3; 1991;    11
      64;     8904;SR   ;EV     ;   1709;   0.2;  0.3; 1996;     9
      64;    14313;UR   ;EV     ;   5409;      ;     ; 2011;    12
      65;     4202;UR   ;CO     ;   4202;   0.1;  0.1; 1983;    12
      65;    12078;SR   ;CO     ;   7876;   1.2;  1.2; 2006;     9
      65;    12175;SC   ;CO     ;     97;  -1.0; -1.0; 2006;    12
      66;       23;SC   ;EV     ;     23;  -0.5; -0.6; 1970;     1
      66;     9386;UR   ;CO     ;   9363;   0.1;  0.1; 1995;     9
      66;    14503;SR   ;CO     ;   5117;  -0.5; -0.5; 2009;     9
      67;     3380;SC   ;EV     ;   3380;  -0.5; -0.4; 1979;     4
      67;    13201;SC   ;CO     ;   9821;  -1.5; -1.5; 2006;     2
      68;     1343;SC   ;CO     ;   1343;   0.5;  0.5; 1973;     9
      68;     6882;UR   ;EV     ;   5539;  -0.1; -0.1; 1988;    11
      68;     7921;SC   ;EV     ;   1039;   0.3;  0.2; 1991;     9
      69;     2508;SR   ;EV     ;   2508;  -0.4; -0.4; 1976;    11
      69;    11465;SR   ;EV     ;   8957;   0.8;  0.7; 2003;     2
      69;    11671;SC   ;EV     ;    206;  -0.4; -0.3; 2003;     9
      69;    11820;SR   ;EV     ;    149;  -0.4; -0.4; 2004;     2
      70;     1771;SR   ;EV     ;   1771;   0.2;  0.2; 1974;    11
      70;     2053;SR   ;EV     ;    282;  -0.2; -0.2; 1975;     8
      70;     2431;SR   ;EV     ;    378;   0.2;  0.2; 1976;     8
      70;     2532;SR   ;EV     ;    101;  -0.2; -0.2; 1976;    12
      70;     7975;UR   ;EV     ;   5443;  -0.5; -0.5; 1991;    11
      71;     1087;SC   ;EV     ;   1087;   0.4;  0.3; 1972;    12
      71;     1705;SR   ;CO     ;    618;   0.2;  0.3; 1974;     9
      71;     5391;UR   ;EV     ;   3686;  -0.7; -0.8; 1984;    10
      71;    14409;SR   ;EV     ;   9018;   0.3;  0.3; 2009;     9
      72;     3227;SC   ;EV     ;   3227;  -0.1; -0.1; 1978;    11
      72;     6702;SC   ;CO     ;   3475;   0.8;  0.7; 1988;     5
      72;     6826;SR   ;EV     ;    124;   0.2;  0.2; 1988;     9
      72;     8989;UR   ;EV     ;   2163;  -0.9; -0.9; 1994;     8
      72;    15260;UR   ;EV     ;   6271;      ;     ; 2011;    12
      73;     2020;SC   ;EV     ;   2020;   0.1;  0.1; 1975;     8
      73;     7957;SC   ;EV     ;   5937;   0.2;  0.2; 1996;    10
      73;    10250;UR   ;CO     ;   2293;   0.1;  0.1; 2005;     4
      75;     2538;SC   ;EV     ;   2538;  -0.2; -0.2; 1979;     3
      75;     2596;SR   ;EV     ;     58;   0.2;  0.2; 1979;     9
      75;     5364;SR   ;EV     ;   2768;  -0.2; -0.2; 1993;    12
