 Station; Location; Type; Method; Length; MEANr; MEDr; Year; Month
      31;     9634;SR   ;CO     ;   8322;   0.2;  0.2; 1996;    10
      31;     9872;SC   ;EV     ;    238;  -0.1; -0.1; 1997;     6
      31;    13554;SC   ;CO     ;   3682;  -0.5; -0.5; 2008;     3
      32;     5076;SC   ;EV     ;   5076;   0.2;  0.1; 1984;     1
      32;     8132;SC   ;CO     ;   3056;   0.8;  0.8; 1993;     5
      32;     9983;SC   ;EV     ;   1851;  -0.3; -0.2; 2000;     9
      33;     2947;SC   ;EV     ;   2947;   0.1;  0.2; 1978;     1
      33;     9377;SC   ;EV     ;   6430;   0.2;  0.1; 1995;     9
      34;     5452;SR   ;EV     ;   5452;  -0.8; -0.8; 1984;    12
      36;     5030;SC   ;EV     ;   5030;   0.1;  0.2; 1984;     1
      36;     7395;SC   ;EV     ;   2365;   0.2;  0.1; 1990;    10
      37;     2482;SR   ;EV     ;   2482;  -0.4; -0.5; 1976;    11
      37;     6355;SR   ;CO     ;   3873;   1.5;  1.5; 1987;     9
      37;     9395;SC   ;EV     ;   3040;  -0.2; -0.1; 1998;     6
      37;    10371;SC   ;EV     ;    976;  -0.2; -0.1; 2001;     8
      37;    11367;SR   ;EV     ;    996;   0.7;  0.7; 2004;    11
      37;    11630;SR   ;EV     ;    263;  -0.7; -0.7; 2005;     9
      37;    12370;SR   ;EV     ;    740;   0.7;  0.7; 2008;    10
      38;     4644;SC   ;CO     ;   4644;   1.2;  1.2; 1983;     6
      38;     5460;SC   ;CO     ;    816;  -0.7; -0.7; 1985;    10
      38;     6387;SR   ;CO     ;    927;   1.0;  1.0; 1988;     9
      39;     7275;SC   ;CO     ;   7275;  -1.5; -1.5; 1989;    12
      40;     6982;SR   ;CO     ;   6982;  -0.5; -0.5; 1989;    10
      41;     8379;SR   ;EV     ;   8379;   0.0; -0.1; 1995;    11
      41;    11435;SC   ;EV     ;   3056;  -0.2; -0.2; 2005;     1
      41;    12884;SR   ;EV     ;   1449;   0.3;  0.3; 2009;     5
      42;     6317;SC   ;EV     ;   6317;  -0.1; -0.1; 1987;    10
      44;     2903;SR   ;EV     ;   2903;   0.0; -0.1; 1977;    12
      44;     7563;SR   ;EV     ;   4660;   0.0;  0.1; 1990;     9
      44;    13204;SC   ;CO     ;   5641;  -0.3; -0.3; 2006;     2
      45;     9880;SR   ;CO     ;   9880;   0.7;  0.7; 1997;     9
      46;     2530;SR   ;EV     ;   2530;   0.1;  0.1; 1977;     1
      46;     5371;SR   ;CO     ;   2841;  -1.0; -1.0; 1984;    11
      47;    13207;SC   ;EV     ;  13207;  -0.2; -0.1; 2007;     3
      48;     1901;SR   ;EV     ;   1901;  -0.2; -0.2; 1975;     3
      48;     2718;SR   ;EV     ;    817;   0.7;  0.5; 1977;     6
      48;     6280;SC   ;EV     ;   3562;  -0.2; -0.1; 1987;     5
      48;    12777;SC   ;CO     ;   6497;   1.0;  1.0; 2005;    12
      48;    13304;SC   ;EV     ;    527;  -0.2; -0.2; 2007;     5
      48;    13553;SR   ;CO     ;    249;  -0.5; -0.5; 2008;     1
      49;     5581;SC   ;CO     ;   5581;  -1.0; -1.0; 1985;     5
      49;     8538;SR   ;EV     ;   2957;  -0.3; -0.3; 1993;     9
      49;     9033;SR   ;EV     ;    495;   0.3;  0.3; 1995;     4
      49;    11736;SC   ;CO     ;   2703;  -1.0; -1.0; 2002;    11
      50;     1785;SC   ;EV     ;   1785;  -0.2; -0.2; 1974;    12
      50;    12866;SR   ;EV     ;  11081;   0.1;  0.1; 2009;     8
      53;     6123;SR   ;EV     ;   6123;  -0.1; -0.1; 1986;    11
      53;     7709;SC   ;EV     ;   1586;   0.1;  0.1; 1991;    12
      54;    10565;SC   ;CO     ;  10565;  -0.2; -0.2; 2000;     4
      55;    12075;SR   ;EV     ;  12075;   0.1;  0.1; 2006;    11
      56;     3373;SR   ;EV     ;   3373;   0.3;  0.3; 1979;     4
      56;     6131;SR   ;EV     ;   2758;  -0.1; -0.2; 1986;    11
      56;     8233;SR   ;CO     ;   2102;  -1.0; -1.0; 1993;     4
      56;    10750;SC   ;CO     ;   2517;   1.5;  1.5; 2002;     8
      56;    11961;SC   ;EV     ;   1211;  -0.1; -0.1; 2006;     5
      57;     1438;SC   ;EV     ;   1438;  -0.1;  0.0; 1974;     4
      57;     5091;SC   ;CO     ;   3653;   0.4;  0.4; 1985;    11
      57;     5172;SC   ;EV     ;     81;  -0.1; -0.1; 1986;     2
      59;     1913;SC   ;EV     ;   1913;   0.1;  0.1; 1975;     3
      59;     4651;SR   ;EV     ;   2738;  -0.1; -0.1; 1982;     9
      59;    10826;SC   ;EV     ;   6175;   0.2;  0.1; 1999;    11
      60;     5331;SR   ;EV     ;   5331;   0.1;  0.1; 1985;    12
      61;     3261;SR   ;EV     ;   3261;  -0.3; -0.3; 1979;     1
      61;     7121;SR   ;EV     ;   3860;   0.3;  0.3; 1989;    10
      62;      130;SC   ;EV     ;    130;   0.1;  0.1; 1970;     5
      62;    14016;SR   ;CO     ;  13886;   0.2;  0.2; 2008;     5
      62;    14249;SR   ;CO     ;    233;   1.3;  1.3; 2009;     1
      63;     6408;SR   ;EV     ;   6408;   0.2;  0.1; 1988;     1
      63;     7258;SC   ;EV     ;    850;  -0.2; -0.1; 1990;     7
      64;      701;SR   ;CO     ;    701;   1.0;  1.0; 1971;    12
      64;     1218;SC   ;EV     ;    517;  -0.1; -0.1; 1973;     5
      64;     4035;SC   ;CO     ;   2817;   1.3;  1.3; 1981;     1
      65;     4582;SC   ;CO     ;   4582;  -1.3; -1.3; 1983;     5
      65;     8046;SC   ;EV     ;   3464;  -0.1; -0.1; 1994;     5
      65;     8190;SR   ;EV     ;    144;   0.5;  0.5; 1994;     9
      66;     2838;SR   ;CO     ;   2838;  -0.5; -0.5; 1977;    10
      66;     3005;SC   ;CO     ;    167;  -1.0; -1.0; 1978;     4
      66;     3398;SR   ;EV     ;    393;  -0.2; -0.2; 1979;     6
      66;    13475;SR   ;EV     ;  10077;   0.2;  0.2; 2009;     8
      68;    11217;SR   ;EV     ;  11217;  -0.1; -0.1; 2001;     1
      69;    13378;SR   ;CO     ;  13378;   1.3;  1.3; 2008;     9
      70;    10890;SC   ;EV     ;  10890;   0.1;  0.1; 1999;    10
      70;    11855;SR   ;CO     ;    965;  -1.5; -1.5; 2002;     6
      71;    10243;SR   ;CO     ;  10243;  -0.7; -0.7; 1999;    12
      71;    13342;SR   ;CO     ;   3099;  -0.8; -0.8; 2009;     7
      72;     9226;SC   ;EV     ;   9226;   0.1;  0.1; 1995;    12
      72;    10656;SC   ;EV     ;   1430;  -0.1;  0.0; 2000;     1
      73;     8149;SR   ;EV     ;   8149;   0.1;  0.1; 1992;    10
      74;      770;SC   ;EV     ;    770;  -0.2; -0.2; 1972;     2
      75;     8599;SR   ;EV     ;   8599;  -0.4; -0.4; 1999;     4
      75;     9092;SR   ;EV     ;    493;   0.4;  0.4; 2002;     7
      76;     4990;SC   ;CO     ;   4990;   1.5;  1.5; 1983;     8
      76;     5767;SR   ;CO     ;    777;   1.0;  1.0; 1985;    10
      77;     1096;SR   ;CO     ;   1096;  -1.0; -1.0; 1973;     1
      77;    10839;SR   ;CO     ;   9743;   0.5;  0.5; 1999;     9
      78;     7752;SR   ;EV     ;   7752;  -0.2; -0.3; 1991;     5
      78;     9734;SC   ;EV     ;   1982;   0.2;  0.2; 1996;    11
      79;    10938;SR   ;EV     ;  10938;  -0.1; -0.1; 1999;    12
      79;    12867;SC   ;EV     ;   1929;   0.1;  0.1; 2005;     3
      79;    13232;SC   ;CO     ;    365;   0.5;  0.5; 2006;     3
      80;     2536;SR   ;CO     ;   2536;   0.7;  0.7; 1977;     5
      80;     3298;SR   ;EV     ;    762;   0.0;  0.1; 1979;     7
      80;     6133;SR   ;CO     ;   2835;   0.2;  0.2; 1987;     6
      81;     3119;SC   ;CO     ;   3119;   0.7;  0.7; 1979;     3
      82;     3134;SC   ;EV     ;   3134;   0.1;  0.1; 1978;     8
      83;     5699;SC   ;CO     ;   5699;  -0.8; -0.8; 1987;     4
      83;     8434;SR   ;EV     ;   2735;   0.7;  0.7; 1994;    12
      83;    11105;SC   ;EV     ;   2671;   0.1;  0.1; 2003;     3
      84;     2811;SR   ;CO     ;   2811;   1.3;  1.3; 1977;     9
      84;     3229;SR   ;CO     ;    418;   0.2;  0.2; 1978;    11
      85;      317;SC   ;EV     ;    317;  -0.1; -0.1; 1970;    11
      85;     5169;SC   ;EV     ;   4852;   0.1;  0.2; 1984;     3
      85;     7416;SR   ;CO     ;   2247;   1.5;  1.4; 1990;     5
      85;    11960;SR   ;CO     ;   4544;  -0.2; -0.2; 2003;     1
      86;     4861;SR   ;EV     ;   4861;  -0.1; -0.2; 1983;     6
      86;     9466;SC   ;CO     ;   4605;   1.3;  1.3; 1996;     4
      87;     2687;SR   ;EV     ;   2687;   0.1;  0.1; 1977;     6
      87;    13537;SR   ;EV     ;  10850;  -0.1; -0.1; 2008;     8
      87;    13720;SR   ;EV     ;    183;   0.1;  0.1; 2009;     3
      88;     3172;SC   ;EV     ;   3172;   0.1;  0.1; 1978;     9
      88;     3388;SR   ;EV     ;    216;  -0.1; -0.1; 1979;     4
      88;     7315;SC   ;CO     ;   3927;  -0.5; -0.5; 1990;     2
      88;    13482;SC   ;EV     ;   6167;   0.1;  0.1; 2007;     3
      89;      350;SR   ;CO     ;    350;  -1.5; -1.5; 1970;    12
      89;    10787;SC   ;CO     ;  10437;   1.5;  1.5; 2003;     3
      90;     4088;SC   ;EV     ;   4088;   0.1;  0.1; 1981;     4
      90;     7576;SR   ;EV     ;   3488;   0.2;  0.2; 1991;     5
      91;     6902;SC   ;CO     ;   6902;   1.2;  1.2; 1988;    12
      91;     8016;SC   ;EV     ;   1114;   0.1;  0.1; 2001;     6
      91;     9488;SR   ;EV     ;   1472;  -0.6; -0.6; 2005;     6
      91;    11103;SR   ;EV     ;   1615;   0.6;  0.6; 2009;    11
      92;     8239;SC   ;EV     ;   8239;   0.0; -0.1; 1992;     7
      92;     9557;SC   ;EV     ;   1318;   0.1;  0.1; 1996;     3
      92;    11979;SC   ;EV     ;   2422;   0.1;  0.1; 2002;    10
      92;    13808;SC   ;EV     ;   1829;   0.1;  0.1; 2007;    10
      93;     1310;SC   ;CO     ;   1310;   1.0;  1.1; 1973;     8
      93;     4038;SR   ;EV     ;   2728;   0.8;  0.6; 1981;     2
      93;     7246;SC   ;EV     ;   3208;  -0.3; -0.2; 1990;    10
      93;     7893;SC   ;EV     ;    647;  -0.2; -0.1; 1992;     8
      93;    10639;SR   ;CO     ;   2746;  -1.3; -1.3; 2000;     9
      94;    10530;SC   ;EV     ;  10530;   0.1;  0.1; 2000;     4
      94;    13484;SC   ;CO     ;   2954;   0.2;  0.2; 2008;     9
      95;      992;SR   ;EV     ;    992;  -0.1; -0.1; 1972;     9
      95;     1556;SR   ;EV     ;    564;   0.1;  0.1; 1974;     6
      95;     3943;SC   ;EV     ;   2387;  -0.1;  0.0; 1981;     2
      95;     4559;SC   ;EV     ;    616;   0.1;  0.0; 1982;    11
      95;     8036;SR   ;EV     ;   3477;  -0.1; -0.1; 1993;     1
      95;    11793;SR   ;EV     ;   3757;   0.1;  0.1; 2003;     9
      96;     2457;SR   ;EV     ;   2457;   0.3;  0.3; 1978;    11
      96;     2873;SR   ;CO     ;    416;  -1.0; -1.0; 1980;     1
      97;      504;SC   ;EV     ;    504;  -0.2; -0.1; 1971;     5
      97;     2393;SC   ;EV     ;   1889;   0.2;  0.1; 1976;     8
      97;    11002;SC   ;CO     ;   8609;  -0.5; -0.5; 2001;     6
      97;    11386;SC   ;EV     ;    384;  -0.2; -0.1; 2002;     7
      98;      112;SC   ;CO     ;    112;  -1.5; -1.5; 1970;     4
      98;     2046;SR   ;EV     ;   1934;  -0.4; -0.4; 1975;     8
      98;     5986;SC   ;EV     ;   3940;  -0.1; -0.1; 1986;     7
      98;    10500;SR   ;EV     ;   4514;   0.5;  0.5; 1999;     1
      99;     1555;SC   ;EV     ;   1555;   0.1;  0.1; 1974;     4
      99;    10711;SR   ;EV     ;   9156;   0.1;  0.1; 2003;    11
      99;    11363;SR   ;EV     ;    652;  -0.1; -0.1; 2005;     9
     100;      845;SR   ;EV     ;    845;   0.4;  0.4; 1972;     4
     100;     8951;SC   ;EV     ;   8106;   0.1;  0.1; 1994;    12
     101;      463;SR   ;CO     ;    463;  -1.5; -1.5; 1971;     4
     101;     7649;SR   ;EV     ;   7186;   0.2;  0.3; 1991;     3
     101;    11418;SR   ;CO     ;   3769;  -1.0; -1.0; 2001;     7
     101;    13214;SR   ;CO     ;   1796;   1.2;  1.2; 2006;     6
     102;     1312;SC   ;EV     ;   1312;   0.1;  0.1; 1973;     8
     102;    13208;SR   ;CO     ;  11896;   1.5;  1.5; 2006;     7
     103;     6898;SC   ;EV     ;   6898;  -0.1; -0.1; 1992;    10
     104;     3698;SR   ;CO     ;   3698;  -0.5; -0.5; 1980;     3
     104;     7071;SC   ;CO     ;   3373;  -0.2; -0.2; 1989;     6
     104;    10400;SC   ;EV     ;   3329;   0.1;  0.1; 1998;     8
     104;    13762;SC   ;EV     ;   3362;   0.1;  0.1; 2007;    11
     105;    10864;SC   ;EV     ;  10864;   0.2;  0.2; 2001;    11
     106;     3378;SR   ;EV     ;   3378;  -0.1; -0.1; 1979;     5
     106;     5258;SC   ;EV     ;   1880;   0.1;  0.0; 1984;    12
     106;    10451;SC   ;EV     ;   5193;  -0.1;  0.0; 2002;     3
     106;    11032;SC   ;CO     ;    581;   0.3;  0.3; 2003;    12
     106;    12454;SR   ;CO     ;   1422;  -0.3; -0.3; 2007;    11
     107;     4823;SR   ;CO     ;   4823;   1.3;  1.3; 1985;     6
     107;     5587;SR   ;EV     ;    764;  -0.3; -0.4; 1987;     9
     107;     5606;SC   ;EV     ;     19;   0.1;  0.1; 1987;    10
     108;     2951;SR   ;EV     ;   2951;   0.0;  0.0; 1978;     3
     110;    12873;SC   ;CO     ;  12873;  -0.2; -0.2; 2005;     4
     111;     1065;SC   ;EV     ;   1065;  -0.2; -0.1; 1972;    12
     111;     4678;SC   ;CO     ;   3613;  -1.5; -1.5; 1982;    12
     111;    10532;SC   ;CO     ;   5854;  -0.7; -0.7; 1999;     8
     111;    13997;SR   ;CO     ;   3465;  -0.3; -0.3; 2009;     6
     112;     2733;SR   ;EV     ;   2733;   0.9;  0.9; 1978;     1
     112;     4084;SR   ;CO     ;   1351;  -1.5; -1.5; 1981;    10
     113;     7613;SC   ;EV     ;   7613;   0.1;  0.1; 1991;     8
     113;    11338;SC   ;EV     ;   3725;   0.2;  0.1; 2002;     4
     113;    12224;SR   ;CO     ;    886;  -1.0; -1.0; 2004;    10
     115;     2634;SR   ;CO     ;   2634;  -1.3; -1.2; 1977;     3
     115;    11460;SC   ;EV     ;   8826;   0.1;  0.0; 2001;     5
     116;     3156;SC   ;EV     ;   3156;   0.1;  0.1; 1979;     1
     116;     6447;SC   ;CO     ;   3291;  -0.8; -0.8; 1988;     2
     116;     8000;SC   ;CO     ;   1553;  -0.8; -0.7; 1992;     6
     116;    13516;SR   ;EV     ;   5516;   0.7;  0.7; 2007;     9
     117;     1274;SC   ;CO     ;   1274;   0.5;  0.5; 1973;     7
     117;     4528;SC   ;CO     ;   3254;  -1.5; -1.5; 1983;     4
     117;    10020;SR   ;CO     ;   5492;  -0.2; -0.2; 1998;    10
     117;    10046;SR   ;EV     ;     26;  -1.7; -1.7; 1998;    11
     118;      729;SR   ;EV     ;    729;  -0.1; -0.1; 1972;     1
     118;     5563;SR   ;EV     ;   4834;   0.1;  0.1; 1985;     6
     118;     8485;SR   ;EV     ;   2922;  -0.1; -0.2; 1993;     9
     118;    12365;SC   ;CO     ;   3880;  -0.2; -0.2; 2004;     8
     119;     6074;SC   ;EV     ;   6074;  -0.2; -0.1; 1987;     5
     119;     7457;SR   ;EV     ;   1383;  -0.2; -0.2; 1991;    11
     119;     8387;SC   ;EV     ;    930;   0.1;  0.1; 1994;     7
     120;     8726;SC   ;EV     ;   8726;  -0.1;  0.0; 1994;     8
     121;     1410;SR   ;EV     ;   1410;   0.1;  0.1; 1974;     1
     121;     3156;SC   ;EV     ;   1746;  -0.1;  0.0; 1978;    11
     121;     3544;SR   ;EV     ;    388;   0.0; -0.1; 1979;    12
     121;     9084;SC   ;CO     ;   5540;   1.3;  1.3; 1995;     5
     121;    10125;SC   ;CO     ;   1041;   1.5;  1.5; 1998;     3
     122;    11698;SR   ;EV     ;  11698;  -0.3; -0.3; 2004;     4
     123;     5364;SR   ;EV     ;   5364;   0.1;  0.1; 1984;    10
     123;     6422;SC   ;CO     ;   1058;  -0.5; -0.5; 1987;     9
     123;     9287;SR   ;EV     ;   2865;  -0.1; -0.1; 1995;     8
     124;     1630;SC   ;CO     ;   1630;   1.3;  1.3; 1974;     6
     125;     5641;SR   ;EV     ;   5641;   0.8;  0.7; 1987;     1
     125;     7802;SC   ;CO     ;   2161;  -1.1; -1.0; 1993;    10
     125;     8063;SC   ;EV     ;    261;   0.0; -0.1; 1995;     2
     125;     8374;SC   ;EV     ;    311;  -0.1;  0.0; 1995;    12
     125;     8557;SR   ;EV     ;    183;  -0.6; -0.6; 2002;     1
     125;     9285;SR   ;EV     ;    728;   0.6;  0.6; 2004;     5
     125;     9429;SR   ;EV     ;    144;  -0.6; -0.6; 2004;    10
     125;    10846;SR   ;EV     ;   1417;   0.6;  0.6; 2008;     9
     126;     9337;SC   ;EV     ;   9337;  -0.2; -0.1; 1997;    11
     127;     6490;SR   ;CO     ;   6490;  -1.5; -1.5; 1987;    11
     128;      340;SC   ;EV     ;    340;  -0.2; -0.2; 1970;    12
     128;      653;SC   ;CO     ;    313;   1.5;  1.6; 1971;    10
     128;     2491;SC   ;CO     ;   1838;   0.2;  0.2; 1976;    11
     129;     9805;SR   ;EV     ;   9805;   0.5;  0.5; 1998;     3
     130;     3843;SR   ;CO     ;   3843;  -0.5; -0.5; 1981;    10
     130;     5160;SR   ;EV     ;   1317;  -0.1; -0.1; 1985;     7
     130;     8948;SR   ;EV     ;   3788;   0.1;  0.1; 1995;    12
     130;    12543;SC   ;CO     ;   3595;   1.5;  1.5; 2006;     7
     131;     1588;SC   ;EV     ;   1588;   0.1;  0.1; 1974;     5
     131;     8962;SR   ;EV     ;   7374;   0.1;  0.1; 1996;     2
     131;    13072;SR   ;EV     ;   4110;  -0.1; -0.1; 2007;    11
     132;     2836;SR   ;EV     ;   2836;   0.0;  0.1; 1977;    10
     132;    10081;SC   ;CO     ;   7245;   0.5;  0.5; 1997;     8
     132;    11590;SR   ;CO     ;   1509;   1.2;  1.2; 2001;    11
     133;     1928;SC   ;EV     ;   1928;   0.1;  0.1; 1975;     4
     134;      378;SR   ;EV     ;    378;   0.3;  0.3; 1971;     1
     134;     1431;SC   ;CO     ;   1053;   1.5;  1.5; 1974;     2
     134;     1881;SC   ;EV     ;    450;   0.1;  0.0; 1975;     6
     134;     3722;SR   ;EV     ;   1841;  -0.5; -0.5; 1980;     7
     134;     4994;SC   ;CO     ;   1272;  -1.3; -1.2; 1984;     2
     134;    10746;SC   ;EV     ;   5752;   0.1;  0.0; 1999;    12
     134;    11613;SC   ;EV     ;    867;   0.1;  0.2; 2002;     4
     134;    11755;SR   ;EV     ;    142;   0.3;  0.3; 2002;     9
     135;    10827;SC   ;EV     ;  10827;   0.0;  0.0; 2000;     5
     136;      284;SC   ;EV     ;    284;   0.2;  0.2; 1970;    11
     137;      606;SR   ;EV     ;    606;   0.1;  0.1; 1971;     9
     137;     4588;SR   ;EV     ;   3982;   0.1;  0.0; 1983;     2
     137;    13308;SC   ;EV     ;   8720;  -0.1; -0.1; 2007;    11
     138;     3963;SR   ;CO     ;   3963;   0.3;  0.3; 1981;     3
     138;     8216;SC   ;EV     ;   4253;   0.1;  0.0; 1993;     4
     139;     4363;SC   ;CO     ;   4363;   0.5;  0.5; 1982;     2
     139;     4701;SR   ;CO     ;    338;  -0.5; -0.5; 1983;     1
     139;     7354;SC   ;EV     ;   2653;   0.1;  0.1; 1990;     9
     139;    10674;SR   ;EV     ;   3320;  -0.1; -0.1; 2000;     1
     139;    13640;SC   ;CO     ;   2966;   0.8;  0.8; 2008;     5
     140;     1106;SC   ;CO     ;   1106;   0.3;  0.3; 1973;     1
     140;     3385;SR   ;CO     ;   2279;   1.0;  1.0; 1979;     5
     140;     5723;SR   ;EV     ;   2338;  -0.1; -0.1; 1985;    12
     140;    13753;SR   ;EV     ;   8030;   0.1;  0.1; 2008;     2
     141;      358;SC   ;CO     ;    358;   0.5;  0.5; 1970;    12
     142;     1639;SR   ;EV     ;   1639;   0.1;  0.1; 1974;     7
     142;     4707;SR   ;EV     ;   3068;  -0.1; -0.1; 1984;    12
     142;     4969;SR   ;EV     ;    262;   0.2;  0.1; 1985;     9
     142;     6344;SR   ;CO     ;   1375;   0.7;  0.8; 1989;     9
     142;     6951;SC   ;EV     ;    607;  -0.1;  0.0; 1991;     6
     142;     9056;SC   ;CO     ;   2105;   1.2;  1.2; 1997;     7
     143;     5367;SC   ;EV     ;   5367;  -0.2; -0.2; 1984;    10
     143;    14090;SC   ;EV     ;   8723;  -0.2; -0.1; 2009;     3
